group,fips_code,clinton_votes,sanders_votes,clinton_margin,clinton_percent
North Carolina,37023,3511,3460,51,0.007316023526036436
North Carolina,37025,8096,6931,1165,0.07752711785452851
North Carolina,37027,2156,2108,48,0.01125703564727955
North Carolina,37029,468,298,170,0.22193211488250653
North Carolina,37031,2946,2694,252,0.04468085106382979
North Carolina,37033,1701,885,816,0.31554524361948955
North Carolina,37035,5310,4561,749,0.07587883699726472
North Carolina,37037,7406,5510,1896,0.14679467327345927
North Carolina,37039,1024,1021,3,0.001466992665036675
North Carolina,37041,974,470,504,0.3490304709141274
North Carolina,37043,487,355,132,0.15676959619952494
North Carolina,37045,4880,3104,1776,0.22244488977955912
North Carolina,37047,3628,2002,1626,0.288809946714032
North Carolina,37049,5187,3184,2003,0.23927846135467687
North Carolina,37051,22744,11052,11692,0.34595810155047935
North Carolina,37053,780,710,70,0.04697986577181208
North Carolina,37055,2003,2307,-304,-0.07053364269141531
North Carolina,37057,4489,3878,611,0.07302497908449862
North Carolina,37059,1377,1031,346,0.143687707641196
North Carolina,37061,3036,1450,1586,0.3535443602318324
North Carolina,37063,35845,25584,10261,0.16703836949974768
North Carolina,37065,6411,2058,4353,0.5139922068721219
North Carolina,37067,24446,16779,7667,0.18597938144329898
North Carolina,37069,4951,2858,2093,0.2680240747855039
North Carolina,37071,7697,5738,1959,0.14581317454410123
North Carolina,37073,749,356,393,0.3556561085972851
North Carolina,37075,321,295,26,0.04220779220779221
North Carolina,37077,4693,2715,1978,0.26700863930885527
North Carolina,37079,1643,822,821,0.3330628803245436
North Carolina,37081,37880,28204,9676,0.14641970825010592
North Carolina,37083,6224,2313,3911,0.45812346257467496
North Carolina,37085,4655,3111,1544,0.19881534895699202
North Carolina,37087,3748,3873,-125,-0.016402046975462537
North Carolina,37089,4811,5129,-318,-0.03199195171026157
North Carolina,37091,2926,961,1965,0.5055312580396193
North Carolina,37093,3528,1837,1691,0.3151910531220876
North Carolina,37095,459,388,71,0.08382526564344746
North Carolina,37097,5888,4998,890,0.08175638434686754
North Carolina,37099,2022,3021,-999,-0.1980963712076145
North Carolina,37101,7992,6223,1769,0.12444600773830461
North Carolina,37103,910,501,409,0.2898653437278526
North Carolina,37105,3224,2248,976,0.1783625730994152
North Carolina,37107,4731,1947,2784,0.4168912848158131
North Carolina,37109,2812,2291,521,0.1020968058005095
North Carolina,37111,1353,1622,-269,-0.09042016806722689
North Carolina,37113,1548,1428,120,0.04032258064516129
North Carolina,37115,1201,2044,-843,-0.25978428351309707
North Carolina,37117,2469,1097,1372,0.3847448121144139
North Carolina,37119,71265,45224,26041,0.22354900462704633
North Carolina,37121,314,450,-136,-0.17801047120418848
North Carolina,37123,1366,885,481,0.2136828076410484
North Carolina,37125,4679,2948,1731,0.22695686377343646
North Carolina,37127,8554,3664,4890,0.40022917007693565
North Carolina,37129,12240,12276,-36,-0.0014684287812041115
North Carolina,37131,3195,1067,2128,0.4992961051149695
North Carolina,37133,4560,3213,1347,0.1732921651871864
North Carolina,37135,17546,18096,-550,-0.015431232815218002
North Carolina,37137,922,676,246,0.1539424280350438
North Carolina,37139,2471,1128,1343,0.3731592108919144
North Carolina,37141,2880,1880,1000,0.21008403361344538
North Carolina,37143,711,481,230,0.1929530201342282
North Carolina,37145,2954,2150,804,0.15752351097178682
North Carolina,37147,11856,7548,4308,0.2220160791589363
North Carolina,37149,1099,1123,-24,-0.010801080108010801
North Carolina,37151,2969,2914,55,0.009348971613122557
North Carolina,37153,2941,1595,1346,0.2967372134038801
North Carolina,37155,8457,5206,3251,0.23794188684769085
North Carolina,37157,4464,3000,1464,0.19614147909967847
North Carolina,37159,5031,3969,1062,0.118
North Carolina,37161,2382,2306,76,0.016211604095563138
North Carolina,37163,3790,1554,2236,0.4184131736526946
North Carolina,37165,2671,1142,1529,0.4009965906110674
North Carolina,37167,2153,1813,340,0.08572869389813415
North Carolina,37169,1433,1319,114,0.04142441860465116
North Carolina,37171,2380,2204,176,0.038394415357766144
North Carolina,37173,666,831,-165,-0.11022044088176353
North Carolina,37175,1794,1954,-160,-0.042689434364994665
North Carolina,37177,266,197,69,0.1490280777537797
North Carolina,37179,7630,5547,2083,0.15807847006147074
North Carolina,37181,4561,1999,2562,0.3905487804878049
North Carolina,37183,77927,65380,12547,0.08755329467506821
North Carolina,37185,2827,988,1839,0.4820445609436435
North Carolina,37187,1374,597,777,0.3942161339421613
North Carolina,37189,2514,5811,-3297,-0.39603603603603604
North Carolina,37191,7546,3564,3982,0.3584158415841584
North Carolina,37193,2107,1783,324,0.0832904884318766
North Carolina,37195,6408,2935,3473,0.3717221449213315
North Carolina,37197,832,783,49,0.030340557275541795
North Carolina,37199,1134,1386,-252,-0.1
North Dakota,38000,101,253,-152,-0.429378531
Ohio,39001,877,638,239,0.15775577557755777
Ohio,39003,3670,2730,940,0.146875
Ohio,39005,1451,1465,-14,-0.004801097393689987
Ohio,39007,5320,4256,1064,0.1111111111111111
Ohio,39009,3533,5663,-2130,-0.23162244454110484
Ohio,39011,1031,952,79,0.03983862834089763
Ohio,39013,3982,3263,719,0.09924085576259489
Ohio,39015,1562,1067,495,0.18828451882845187
Ohio,39017,12874,11102,1772,0.07390724057390724
Ohio,39019,1084,976,108,0.05242718446601942
Ohio,39021,1226,1099,127,0.0546236559139785
Ohio,39023,7107,4905,2202,0.18331668331668333
Ohio,39025,5642,5710,-68,-0.005990133897110641
Ohio,39027,909,942,-33,-0.017828200972447326
Ohio,39029,4106,3573,533,0.06941007943742675
Ohio,39031,1358,1128,230,0.0925181013676589
Ohio,39033,1344,1141,203,0.08169014084507042
Ohio,39035,125914,72297,53617,0.27050466422146097
Ohio,39037,1246,999,247,0.11002227171492204
Ohio,39039,1507,1435,72,0.024473147518694765
Ohio,39041,9552,6891,2661,0.1618317825214377
Ohio,39043,5449,4299,1150,0.11797291752154287
Ohio,39045,6408,5074,1334,0.11618184985194217
Ohio,39047,760,533,227,0.17556071152358854
Ohio,39049,84654,67855,16799,0.11015087634172409
Ohio,39051,1480,1528,-48,-0.015957446808510637
Ohio,39053,945,966,-21,-0.01098901098901099
Ohio,39055,4171,3516,655,0.08520879406790685
Ohio,39057,6672,6759,-87,-0.006477551932097387
Ohio,39059,1440,1228,212,0.07946026986506746
Ohio,39061,57687,38956,18731,0.19381641712281283
Ohio,39063,2062,2490,-428,-0.09402460456942004
Ohio,39065,771,669,102,0.07083333333333333
Ohio,39067,818,674,144,0.09651474530831099
Ohio,39069,977,952,25,0.012960082944530845
Ohio,39071,1119,873,246,0.12349397590361445
Ohio,39073,1204,1060,144,0.0636042402826855
Ohio,39075,561,558,3,0.002680965147453083
Ohio,39077,2036,1907,129,0.03271620593456759
Ohio,39079,1010,694,316,0.18544600938967137
Ohio,39081,4328,3353,975,0.12693659679729202
Ohio,39083,1902,1987,-85,-0.021856518385188994
Ohio,39085,12506,10351,2155,0.09428183926149539
Ohio,39087,2654,1994,660,0.14199655765920827
Ohio,39089,6785,5849,936,0.07408580022162418
Ohio,39091,1012,998,14,0.006965174129353234
Ohio,39093,21144,16154,4990,0.13378733444152502
Ohio,39095,32137,24111,8026,0.14268951784952355
Ohio,39097,1225,923,302,0.14059590316573556
Ohio,39099,21000,14066,6934,0.1977414019277933
Ohio,39101,2585,1909,676,0.15042278593680464
Ohio,39103,7913,6888,1025,0.06925207756232687
Ohio,39105,800,757,43,0.027617212588310854
Ohio,39107,1037,860,177,0.09330521876647338
Ohio,39109,3155,2706,449,0.0766080873571063
Ohio,39111,1191,1138,53,0.022756547874624302
Ohio,39113,33352,22538,10814,0.19348720701377706
Ohio,39115,566,430,136,0.13654618473895583
Ohio,39117,1164,1035,129,0.058663028649386086
Ohio,39119,3066,2299,767,0.1429636533084809
Ohio,39121,522,404,118,0.12742980561555076
Ohio,39123,2566,2012,554,0.12101354303189166
Ohio,39125,723,540,183,0.14489311163895488
Ohio,39127,1465,1070,395,0.15581854043392504
Ohio,39129,2097,1631,466,0.125
Ohio,39131,1336,949,387,0.16936542669584245
Ohio,39133,8665,8877,-212,-0.012085281039790218
Ohio,39135,1176,1046,130,0.05850585058505851
Ohio,39137,811,936,-125,-0.07155123068116771
Ohio,39139,5225,4080,1145,0.123052122514777
Ohio,39141,3582,2595,987,0.15978630403108304
Ohio,39143,2866,2456,410,0.07703870725291244
Ohio,39145,3499,2903,596,0.09309590752889722
Ohio,39147,2081,2064,17,0.004101326899879373
Ohio,39149,1284,1110,174,0.07268170426065163
Ohio,39151,21515,16235,5280,0.13986754966887419
Ohio,39153,38874,29451,9423,0.13791437980241492
Ohio,39155,17903,14726,3177,0.09736737258267186
Ohio,39157,4479,4019,460,0.05413038361967522
Ohio,39159,1580,1501,79,0.02564102564102564
Ohio,39161,710,621,89,0.06686701728024042
Ohio,39163,515,496,19,0.018793273986152326
Ohio,39165,6970,6054,916,0.07033169533169534
Ohio,39167,2557,2411,146,0.02938808373590982
Ohio,39169,3448,3225,223,0.03341825265997302
Ohio,39171,1007,1156,-149,-0.06888580674988443
Ohio,39173,6108,7165,-1057,-0.0796353499585625
Ohio,39175,661,647,14,0.010703363914373088
Oklahoma,40001,582,971,-389,-0.2504829362524147
Oklahoma,40003,92,191,-99,-0.3498233215547703
Oklahoma,40005,370,723,-353,-0.322964318389753
Oklahoma,40007,52,94,-42,-0.2876712328767123
Oklahoma,40009,464,824,-360,-0.2795031055900621
Oklahoma,40011,313,435,-122,-0.16310160427807488
Oklahoma,40013,1050,1913,-863,-0.2912588592642592
Oklahoma,40015,1060,1543,-483,-0.18555512869765656
Oklahoma,40017,3357,4922,-1565,-0.1890324918468414
Oklahoma,40019,1240,2113,-873,-0.2603638532657322
Oklahoma,40021,2023,2897,-874,-0.17764227642276423
Oklahoma,40023,384,745,-361,-0.31975199291408324
Oklahoma,40025,22,68,-46,-0.5111111111111111
Oklahoma,40027,10433,16428,-5995,-0.2231860317933063
Oklahoma,40029,136,456,-320,-0.5405405405405406
Oklahoma,40031,3523,3804,-281,-0.03835130339838952
Oklahoma,40033,204,388,-184,-0.3108108108108108
Oklahoma,40035,609,926,-317,-0.206514657980456
Oklahoma,40037,2301,2786,-485,-0.09534106546097897
Oklahoma,40039,750,1273,-523,-0.25852694018783984
Oklahoma,40041,1447,1773,-326,-0.10124223602484472
Oklahoma,40043,134,270,-136,-0.33663366336633666
Oklahoma,40045,70,193,-123,-0.467680608365019
Oklahoma,40047,1403,1771,-368,-0.11594202898550725
Oklahoma,40049,909,1505,-596,-0.24689312344656172
Oklahoma,40051,1629,2677,-1048,-0.24338132837900603
Oklahoma,40053,125,224,-99,-0.2836676217765043
Oklahoma,40055,164,332,-168,-0.3387096774193548
Oklahoma,40057,122,167,-45,-0.15570934256055363
Oklahoma,40059,68,151,-83,-0.3789954337899543
Oklahoma,40061,475,752,-277,-0.22575387123064386
Oklahoma,40063,537,873,-336,-0.23829787234042554
Oklahoma,40065,505,652,-147,-0.12705272255834055
Oklahoma,40067,197,347,-150,-0.2757352941176471
Oklahoma,40069,260,606,-346,-0.3995381062355658
Oklahoma,40071,1288,1791,-503,-0.16336472880805455
Oklahoma,40073,268,472,-204,-0.2756756756756757
Oklahoma,40075,331,514,-183,-0.2165680473372781
Oklahoma,40077,499,852,-353,-0.2612879348630644
Oklahoma,40079,1498,2283,-785,-0.20761703253107644
Oklahoma,40081,1161,1623,-462,-0.16594827586206898
Oklahoma,40083,1314,1645,-331,-0.1118621155795877
Oklahoma,40085,314,502,-188,-0.23039215686274508
Oklahoma,40087,1157,1865,-708,-0.2342819324950364
Oklahoma,40089,712,1314,-602,-0.29713721618953604
Oklahoma,40091,1022,1261,-239,-0.10468681559351731
Oklahoma,40093,140,215,-75,-0.2112676056338028
Oklahoma,40095,400,738,-338,-0.29701230228471004
Oklahoma,40097,1659,2144,-485,-0.12753089666053116
Oklahoma,40099,544,909,-365,-0.25120440467997246
Oklahoma,40101,3381,3515,-134,-0.01943155452436195
Oklahoma,40103,362,562,-200,-0.21645021645021645
Oklahoma,40105,406,530,-124,-0.13247863247863248
Oklahoma,40107,421,596,-175,-0.1720747295968535
Oklahoma,40109,34255,32368,1887,0.028323551926511866
Oklahoma,40111,1867,1882,-15,-0.0040010669511869835
Oklahoma,40113,2390,2327,63,0.013355946576213695
Oklahoma,40115,972,1238,-266,-0.12036199095022625
Oklahoma,40117,603,762,-159,-0.11648351648351649
Oklahoma,40119,2622,3829,-1207,-0.18710277476360254
Oklahoma,40121,1717,3026,-1309,-0.27598566308243727
Oklahoma,40123,1186,2392,-1206,-0.3370598099496926
Oklahoma,40125,2300,3400,-1100,-0.19298245614035087
Oklahoma,40127,317,667,-350,-0.3556910569105691
Oklahoma,40129,100,268,-168,-0.45652173913043476
Oklahoma,40131,2810,3757,-947,-0.1442058778742196
Oklahoma,40133,932,1194,-262,-0.12323612417685795
Oklahoma,40135,1359,1872,-513,-0.15877437325905291
Oklahoma,40137,1174,2108,-934,-0.2845825716026813
Oklahoma,40139,267,393,-126,-0.19090909090909092
Oklahoma,40141,214,346,-132,-0.2357142857142857
Oklahoma,40143,25372,26525,-1153,-0.022217083839142917
Oklahoma,40145,2493,2813,-320,-0.0603090840557859
Oklahoma,40147,1649,2006,-357,-0.09767441860465116
Oklahoma,40149,292,700,-408,-0.4112903225806452
Oklahoma,40151,217,363,-146,-0.2517241379310345
Oklahoma,40153,343,694,-351,-0.33847637415621984
Oregon,41001,493,743,-250,-0.2022653721682848
Oregon,41003,7348,11567,-4219,-0.22305048902987049
Oregon,41005,26378,27969,-1591,-0.02927484497764366
Oregon,41007,2628,3334,-706,-0.11841663871184166
Oregon,41009,3045,4221,-1176,-0.16184971098265896
Oregon,41011,3472,4428,-956,-0.1210126582278481
Oregon,41013,840,1019,-179,-0.09628832705755783
Oregon,41015,1424,1567,-143,-0.04781009695753929
Oregon,41017,10812,12325,-1513,-0.0653930933137399
Oregon,41019,4499,5691,-1192,-0.1169774288518155
Oregon,41021,101,100,1,0.004975124378109453
Oregon,41023,213,381,-168,-0.2828282828282828
Oregon,41025,236,352,-116,-0.19727891156462585
Oregon,41027,1633,2527,-894,-0.21490384615384617
Oregon,41029,12483,16112,-3629,-0.12691029900332226
Oregon,41031,799,867,-68,-0.04081632653061224
Oregon,41033,3988,5229,-1241,-0.13464250840837583
Oregon,41035,2275,2826,-551,-0.10801803567927858
Oregon,41037,199,293,-94,-0.1910569105691057
Oregon,41039,26772,41883,-15111,-0.2201005025125628
Oregon,41041,4027,4674,-647,-0.07435926904953453
Oregon,41043,4943,6865,-1922,-0.1627710027100271
Oregon,41045,566,612,-46,-0.03904923599320883
Oregon,41047,13920,15677,-1757,-0.059364124742372536
Oregon,41049,292,332,-40,-0.0641025641025641
Oregon,41051,65735,87247,-21512,-0.1406178504660679
Oregon,41053,4440,5323,-883,-0.09044351121581481
Oregon,41055,67,81,-14,-0.0945945945945946
Oregon,41057,1899,2207,-308,-0.07501217730150998
Oregon,41059,2003,2289,-286,-0.06663560111835974
Oregon,41061,929,1342,-413,-0.18185821224130339
Oregon,41063,331,495,-164,-0.19854721549636803
Oregon,41065,1259,1795,-536,-0.17550753110674525
Oregon,41067,36321,41841,-5520,-0.07062255315882399
Oregon,41069,48,86,-38,-0.2835820895522388
Oregon,41071,5321,6446,-1125,-0.09560635676043172
Pennsylvania,42001,3846,4066,-220,-0.027805864509605663
Pennsylvania,42003,122399,98012,24387,0.11064329820199537
Pennsylvania,42005,2924,3015,-91,-0.01532244485603637
Pennsylvania,42007,12963,9563,3400,0.1509366953742342
Pennsylvania,42009,1387,1382,5,0.0018057060310581437
Pennsylvania,42011,20470,21518,-1048,-0.024959512241592836
Pennsylvania,42013,3816,4245,-429,-0.05321920357275772
Pennsylvania,42015,1761,1792,-31,-0.008725021108922038
Pennsylvania,42017,46876,36111,10765,0.129719112632099
Pennsylvania,42019,8529,7606,923,0.0572048342113418
Pennsylvania,42021,8304,8841,-537,-0.03132108486439195
Pennsylvania,42023,176,228,-52,-0.12871287128712872
Pennsylvania,42025,3334,3418,-84,-0.012440758293838863
Pennsylvania,42027,8431,10269,-1838,-0.09828877005347593
Pennsylvania,42029,32985,26046,6939,0.1175484067693246
Pennsylvania,42031,1528,1510,18,0.005924950625411455
Pennsylvania,42033,3084,3318,-234,-0.03655107778819119
Pennsylvania,42035,1647,1690,-43,-0.012885825591848966
Pennsylvania,42037,2382,3455,-1073,-0.1838273085489121
Pennsylvania,42039,3559,3683,-124,-0.01712234189450428
Pennsylvania,42041,11997,11167,830,0.035831462614401656
Pennsylvania,42043,18397,13709,4688,0.14601632093689654
Pennsylvania,42045,44775,29841,14934,0.20014474107430041
Pennsylvania,42047,1528,1791,-263,-0.07924073516119313
Pennsylvania,42049,19511,17830,1681,0.04501754104067915
Pennsylvania,42051,9184,6451,2733,0.1748001279181324
Pennsylvania,42053,251,221,30,0.0635593220338983
Pennsylvania,42055,4700,4273,427,0.047587206062632344
Pennsylvania,42057,366,364,2,0.0027397260273972603
Pennsylvania,42059,2166,1872,294,0.07280832095096583
Pennsylvania,42061,1302,1664,-362,-0.12204989885367498
Pennsylvania,42063,3915,3654,261,0.034482758620689655
Pennsylvania,42065,1204,1486,-282,-0.10483271375464684
Pennsylvania,42067,638,741,-103,-0.07469180565627266
Pennsylvania,42069,22971,17265,5706,0.14181330152102595
Pennsylvania,42071,19780,21202,-1422,-0.03469816016787858
Pennsylvania,42073,5842,3972,1870,0.190544120643978
Pennsylvania,42075,4529,4482,47,0.005215847297747198
Pennsylvania,42077,19767,17742,2025,0.05398704310965368
Pennsylvania,42079,20530,18524,2006,0.051364776975469865
Pennsylvania,42081,3803,4717,-914,-0.10727699530516432
Pennsylvania,42083,1013,1167,-154,-0.07064220183486239
Pennsylvania,42085,6323,4615,1708,0.15615286158347047
Pennsylvania,42087,1201,1242,-41,-0.016782644289807615
Pennsylvania,42089,7901,6795,1106,0.07525857376156778
Pennsylvania,42091,75333,51913,23420,0.18405293683102023
Pennsylvania,42093,845,887,-42,-0.02424942263279446
Pennsylvania,42095,17804,16624,1180,0.034274427791332635
Pennsylvania,42097,3436,3547,-111,-0.01589574681369039
Pennsylvania,42099,1326,1751,-425,-0.13812154696132597
Pennsylvania,42101,212785,125688,87097,0.25732333155081794
Pennsylvania,42103,2006,1884,122,0.031362467866323906
Pennsylvania,42105,402,557,-155,-0.1616266944734098
Pennsylvania,42107,6533,6040,493,0.03921100771494472
Pennsylvania,42109,1125,1080,45,0.02040816326530612
Pennsylvania,42111,3112,3205,-93,-0.01472217824916891
Pennsylvania,42113,312,295,17,0.02800658978583196
Pennsylvania,42115,1680,1602,78,0.02376599634369287
Pennsylvania,42117,991,1264,-273,-0.12106430155210643
Pennsylvania,42119,1548,1519,29,0.009455493968046952
Pennsylvania,42121,1935,2005,-70,-0.017766497461928935
Pennsylvania,42123,1753,1582,171,0.051274362818590706
Pennsylvania,42125,15390,11013,4377,0.165776616293603
Pennsylvania,42127,1842,2010,-168,-0.04361370716510903
Pennsylvania,42129,24968,20233,4735,0.10475431959469923
Pennsylvania,42131,1123,1168,-45,-0.01964207769532955
Pennsylvania,42133,18445,17533,912,0.025348824281505363
Rhode Island,44001,3210,3507,-297,-0.04421616793211255
Rhode Island,44003,7162,10404,-3242,-0.18456108391210294
Rhode Island,44005,4433,5891,-1458,-0.14122433165439752
Rhode Island,44007,29158,35019,-5861,-0.09132555276812565
Rhode Island,44009,6136,9858,-3722,-0.23271226710016257
South Carolina,45001,1501,312,1189,0.655819084390513
South Carolina,45003,6888,2870,4018,0.4117647058823529
South Carolina,45005,1022,95,927,0.8299015219337511
South Carolina,45007,5550,2691,2859,0.346923917000364
South Carolina,45009,1715,204,1511,0.7873892652423137
South Carolina,45011,1560,209,1351,0.7637083097795364
South Carolina,45013,9945,3567,6378,0.47202486678507993
South Carolina,45015,9471,3584,5887,0.4509383378016086
South Carolina,45017,1536,241,1295,0.7287563308947664
South Carolina,45019,26535,13420,13115,0.3282442748091603
South Carolina,45021,1870,514,1356,0.5687919463087249
South Carolina,45023,1962,492,1470,0.5990220048899756
South Carolina,45025,2209,446,1763,0.664030131826742
South Carolina,45027,3564,337,3227,0.8272237887721097
South Carolina,45029,2932,583,2349,0.6682788051209104
South Carolina,45031,4988,1079,3909,0.6443052579528598
South Carolina,45033,1615,292,1323,0.6937598321971683
South Carolina,45035,6920,2876,4044,0.4128215598203348
South Carolina,45037,1474,301,1173,0.6608450704225353
South Carolina,45039,3260,440,2820,0.7621621621621621
South Carolina,45041,9411,2584,6827,0.5691538140892038
South Carolina,45043,4931,1346,3585,0.5711327067070257
South Carolina,45045,19807,10965,8842,0.28733913947744705
South Carolina,45047,3588,983,2605,0.5698971778604244
South Carolina,45049,1930,241,1689,0.7779824965453708
South Carolina,45051,11294,5449,5845,0.3491011168846682
South Carolina,45053,2194,355,1839,0.7214593958415064
South Carolina,45055,3743,1086,2657,0.5502174363222199
South Carolina,45057,3332,1213,2119,0.4662266226622662
South Carolina,45059,2952,799,2153,0.573980271927486
South Carolina,45061,2207,288,1919,0.7691382765531062
South Carolina,45063,8810,5584,3226,0.2241211615951091
South Carolina,45065,973,162,811,0.7145374449339207
South Carolina,45067,3359,552,2807,0.7177192533878803
South Carolina,45069,2132,252,1880,0.7885906040268457
South Carolina,45071,2118,469,1649,0.6374178585233862
South Carolina,45073,1960,1303,657,0.20134845234446827
South Carolina,45075,11819,1460,10359,0.7801039234882144
South Carolina,45077,2499,1988,511,0.11388455538221529
South Carolina,45079,39243,12318,26925,0.5221970093675452
South Carolina,45081,1023,192,831,0.6839506172839506
South Carolina,45083,10662,4447,6215,0.4113442319147528
South Carolina,45085,9816,1441,8375,0.743981522608155
South Carolina,45087,1690,332,1358,0.6716122650840751
South Carolina,45089,4609,557,4052,0.7843592721641502
South Carolina,45091,8895,5058,3837,0.2749946248118684
South Dakota,46003,150,132,18,0.06382978723404255
South Dakota,46005,501,373,128,0.14645308924485126
South Dakota,46007,74,95,-21,-0.1242603550295858
South Dakota,46009,225,197,28,0.06635071090047394
South Dakota,46011,955,901,54,0.029094827586206896
South Dakota,46013,1369,1138,231,0.09214200239329877
South Dakota,46015,182,219,-37,-0.09226932668329177
South Dakota,46017,110,71,39,0.2154696132596685
South Dakota,46019,167,284,-117,-0.25942350332594233
South Dakota,46021,20,26,-6,-0.13043478260869565
South Dakota,46023,293,277,16,0.028070175438596492
South Dakota,46025,112,86,26,0.13131313131313133
South Dakota,46027,623,609,14,0.011363636363636364
South Dakota,46029,828,645,183,0.12423625254582485
South Dakota,46031,115,148,-33,-0.12547528517110265
South Dakota,46033,245,276,-31,-0.05950095969289827
South Dakota,46035,542,440,102,0.10386965376782077
South Dakota,46037,343,203,140,0.2564102564102564
South Dakota,46039,162,111,51,0.18681318681318682
South Dakota,46041,181,342,-161,-0.3078393881453155
South Dakota,46043,48,37,11,0.12941176470588237
South Dakota,46045,170,155,15,0.046153846153846156
South Dakota,46047,207,304,-97,-0.1898238747553816
South Dakota,46049,86,78,8,0.04878048780487805
South Dakota,46051,528,419,109,0.11510031678986272
South Dakota,46053,179,164,15,0.043731778425655975
South Dakota,46055,23,53,-30,-0.39473684210526316
South Dakota,46057,181,125,56,0.1830065359477124
South Dakota,46059,105,98,7,0.034482758620689655
South Dakota,46061,97,83,14,0.07777777777777778
South Dakota,46063,14,40,-26,-0.48148148148148145
South Dakota,46065,528,489,39,0.038348082595870206
South Dakota,46067,151,125,26,0.09420289855072464
South Dakota,46069,40,26,14,0.21212121212121213
South Dakota,46071,59,69,-10,-0.078125
South Dakota,46073,96,65,31,0.19254658385093168
South Dakota,46075,20,31,-11,-0.21568627450980393
South Dakota,46077,201,164,37,0.10136986301369863
South Dakota,46079,484,456,28,0.029787234042553193
South Dakota,46081,705,941,-236,-0.1433778857837181
South Dakota,46083,1436,1152,284,0.10973724884080371
South Dakota,46085,115,115,0,0.0
South Dakota,46087,214,132,82,0.23699421965317918
South Dakota,46089,47,46,1,0.010752688172043012
South Dakota,46091,287,169,118,0.25877192982456143
South Dakota,46093,530,696,-166,-0.13539967373572595
South Dakota,46095,50,76,-26,-0.20634920634920634
South Dakota,46097,109,84,25,0.12953367875647667
South Dakota,46099,6018,5290,728,0.06437920056597099
South Dakota,46101,262,207,55,0.11727078891257996
South Dakota,46103,3384,3996,-612,-0.08292682926829269
South Dakota,46105,43,93,-50,-0.36764705882352944
South Dakota,46107,59,54,5,0.04424778761061947
South Dakota,46109,392,397,-5,-0.0063371356147021544
South Dakota,46111,66,45,21,0.1891891891891892
South Dakota,46113,425,574,-149,-0.14914914914914915
South Dakota,46115,283,201,82,0.16942148760330578
South Dakota,46117,95,102,-7,-0.03553299492385787
South Dakota,46119,37,51,-14,-0.1590909090909091
South Dakota,46121,408,524,-116,-0.12446351931330472
South Dakota,46123,136,147,-11,-0.038869257950530034
South Dakota,46125,232,178,54,0.13170731707317074
South Dakota,46127,380,306,74,0.10787172011661808
South Dakota,46129,121,116,5,0.02109704641350211
South Dakota,46135,706,580,126,0.09797822706065319
South Dakota,46137,92,132,-40,-0.17857142857142858
Tennessee,47001,2328,1845,483,0.11574406901509705
Tennessee,47003,1208,523,685,0.3957250144425188
Tennessee,47005,560,287,273,0.32231404958677684
Tennessee,47007,398,215,183,0.29853181076672103
Tennessee,47009,2736,2362,374,0.07336210278540604
Tennessee,47011,1644,1302,342,0.11608961303462322
Tennessee,47013,656,302,354,0.3695198329853862
Tennessee,47015,439,218,221,0.3363774733637747
Tennessee,47017,721,307,414,0.4027237354085603
Tennessee,47019,774,828,-54,-0.033707865168539325
Tennessee,47021,1065,801,264,0.1414790996784566
Tennessee,47023,342,143,199,0.41030927835051545
Tennessee,47025,544,312,232,0.27102803738317754
Tennessee,47027,270,103,167,0.4477211796246649
Tennessee,47029,463,361,102,0.12378640776699029
Tennessee,47031,1503,831,672,0.2879177377892031
Tennessee,47033,424,103,321,0.6091081593927894
Tennessee,47035,1312,888,424,0.19272727272727272
Tennessee,47037,43691,22620,21071,0.31776025093875826
Tennessee,47039,330,131,199,0.4316702819956616
Tennessee,47041,641,286,355,0.38295577130528585
Tennessee,47043,1497,696,801,0.3652530779753762
Tennessee,47045,822,304,518,0.46003552397868563
Tennessee,47047,2003,362,1641,0.6938689217758985
Tennessee,47049,352,191,161,0.2965009208103131
Tennessee,47051,1590,809,781,0.3255523134639433
Tennessee,47053,1549,427,1122,0.5678137651821862
Tennessee,47055,915,315,600,0.4878048780487805
Tennessee,47057,283,164,119,0.2662192393736018
Tennessee,47059,1079,892,187,0.09487569761542364
Tennessee,47061,445,204,241,0.3713405238828968
Tennessee,47063,951,682,269,0.16472749540722598
Tennessee,47065,15598,8411,7187,0.2993460785538756
Tennessee,47067,80,66,14,0.0958904109589041
Tennessee,47069,1721,225,1496,0.7687564234326825
Tennessee,47071,591,229,362,0.44146341463414634
Tennessee,47073,906,587,319,0.21366376423308775
Tennessee,47075,1197,143,1054,0.7865671641791044
Tennessee,47077,443,191,252,0.39747634069400634
Tennessee,47079,957,434,523,0.37598849748382457
Tennessee,47081,543,323,220,0.2540415704387991
Tennessee,47083,320,141,179,0.3882863340563991
Tennessee,47085,737,332,405,0.37885874649204865
Tennessee,47087,407,196,211,0.34991708126036486
Tennessee,47089,735,592,143,0.10776186887716654
Tennessee,47091,245,223,22,0.04700854700854701
Tennessee,47093,13137,12334,803,0.03152604923246045
Tennessee,47095,186,47,139,0.5965665236051502
Tennessee,47097,1035,194,841,0.6842961757526445
Tennessee,47099,1332,893,439,0.19730337078651686
Tennessee,47101,232,228,4,0.008695652173913044
Tennessee,47103,728,328,400,0.3787878787878788
Tennessee,47105,1026,638,388,0.23317307692307693
Tennessee,47107,1027,619,408,0.24787363304981774
Tennessee,47109,719,229,490,0.5168776371308017
